title,locale,image_url,url,path,labio_identnummer,description,price,Grundpreis,Füllmenge,category,Anwendung,Inhaltsstoffe,Siliconfree,Vegan,Verfügbar
Magic Shadow 52 Champagne Pink,de,https://image.labiosthetique.com/i/square-1440/m2-product:magic_shadow_52_champagne_pink_354973_2_5g_724415a.jpg/feed-media.jpg,https://www.labiosthetique.de/magic-shadow?childSku=4040218866223,/magic-shadow?childSku=4040218866223,016571,Der Puder-Lidschatten zaubert mit seinen pudrigen Farbpigmenten magische Akzente auf die Augenlider.,"25,00 €",0,"2,5 g",Make-Up,"Magic Shadow einfach mit den Fingern, dem Lidschattenapplikator oder einem Pinsel in gewünschter Form und Farbintensität auf das Lid auftragen.","SYNTHETIC FLUORPHLOGOPITE, TALC, CI 77891 (TITANIUM DIOXIDE), PENTAERYTHRITYL TETRAISOSTEARATE, ZEA MAYS (CORN) STARCH, CI 77491 (IRON OXIDES), OCTYLDODECYL STEAROYL STEARATE, PHENYL TRIMETHICONE, ZINC STEARATE, SORBIC ACID, TIN OXIDE, SODIUM DEHYDROACETATE, GLYCINE SOJA (SOYBEAN) OIL, BISABOLOL, CALENDULA OFFICINALIS FLOWER EXTRACT, TOCOPHEROL",no,yes,ja
Magic Shadow 52 Champagne Pink,en,https://image.labiosthetique.com/i/square-1440/m2-product:magic_shadow_52_champagne_pink_354973_2_5g_724415a.jpg/feed-media.jpg,https://www.labiosthetique.de/magic-shadow?childSku=4040218866223,/magic-shadow?childSku=4040218866223,016571,The powder eyeshadow contains powdery colour pigments to magically give the eyelids enchanting accents.,"25,00 €",0,"2,5 g",Make-up,"Simply apply Magic Shadow to the lid with the fingers, the eyeshadow applicator or a brush in the desired shape and colour intensity.","SYNTHETIC FLUORPHLOGOPITE, TALC, CI 77891 (TITANIUM DIOXIDE), PENTAERYTHRITYL TETRAISOSTEARATE, ZEA MAYS (CORN) STARCH, CI 77491 (IRON OXIDES), OCTYLDODECYL STEAROYL STEARATE, PHENYL TRIMETHICONE, ZINC STEARATE, SORBIC ACID, TIN OXIDE, SODIUM DEHYDROACETATE, GLYCINE SOJA (SOYBEAN) OIL, BISABOLOL, CALENDULA OFFICINALIS FLOWER EXTRACT, TOCOPHEROL",no,yes,ja
glam + colour Icy Crystal .07 .LV Colouring Mask,de,https://image.labiosthetique.com/i/square-1440/m2-product:glam_colour_icy_crystal_.07_.lv_colouring_mask_381813_200ml_9655cba.jpg/feed-media.jpg,https://www.labiosthetique.de/glam-colour-icy-crystal-07-lv-colouring-mask,/glam-colour-icy-crystal-07-lv-colouring-mask,038266,Die Haarmaske mit Farbpigmenten und Farbschutz wirkt intensiv pflegend und verleiht blondem Haar einen kühlen Kristall-Ton mit eisig strahlenden Reflexen.,"37,50 €","187,50 € / 1 l",200 ml,Haar- & Kopfhautpflege,"Die Colouring Mask unter Verwendung der beigefügten Handschuhe gleichmäßig im gewaschenen, handtuchtrockenen Haar verteilen. Je nach gewünschter Intensität 3-10 Minuten einwirken lassen, anschließend gründlich ausspülen.","AQUA (WATER), BEHENAMIDOPROPYL DIMETHYLAMINE, DICAPRYLYL ETHER , NEOPENTYL GLYCOL DIHEPTANOATE, PROPYLENE GLYCOL, INULIN, DICOCOYL PENTAERYTHRITYL DISTEARYL CITRATE , CETEARYL ALCOHOL, LACTIC ACID, LAURYL ALCOHOL, PARFUM (FRAGRANCE), BEHENTRIMONIUM METHOSULFATE, CETRIMONIUM CHLORIDE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, BENZOIC ACID, GLYCERIN, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, BUTYLENE GLYCOL, ACID VIOLET 43, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, LIMONENE, LINALOOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED EXTRACT, LINALYL ACETATE, GERANIOL, TERPINEOL, BASIC RED 76, CITRONELLOL, ORYZA SATIVA (RICE) SEED PROTEIN, PINENE, HC BLUE NO. 16, CITRIC ACID, ORYZA SATIVA (RICE) EXTRACT, GLUCONOLACTONE , SODIUM BENZOATE, BASIC BROWN 17, CALCIUM GLUCONATE",yes,yes,ja
glam + colour Icy Crystal .07 .LV Colouring Mask,en,https://image.labiosthetique.com/i/square-1440/m2-product:glam_colour_icy_crystal_.07_.lv_colouring_mask_381813_200ml_9655cba.jpg/feed-media.jpg,https://www.labiosthetique.de/glam-colour-icy-crystal-07-lv-colouring-mask,/glam-colour-icy-crystal-07-lv-colouring-mask,038266,"The hair mask with colour pigments and colour protection has an intensive conditioning effect and gives blonde hair a cool crystal tone with icy, radiant highlights.","37,50 €","187,50 € / 1 l",200 ml,Hair & scalp care,"Apply the Colouring Mask evenly to washed, towel-dried hair using the enclosed gloves. Leave on for 3-10 minutes depending on the desired intensity, then rinse thoroughly.","AQUA (WATER), BEHENAMIDOPROPYL DIMETHYLAMINE, DICAPRYLYL ETHER , NEOPENTYL GLYCOL DIHEPTANOATE, PROPYLENE GLYCOL, INULIN, DICOCOYL PENTAERYTHRITYL DISTEARYL CITRATE , CETEARYL ALCOHOL, LACTIC ACID, LAURYL ALCOHOL, PARFUM (FRAGRANCE), BEHENTRIMONIUM METHOSULFATE, CETRIMONIUM CHLORIDE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, BENZOIC ACID, GLYCERIN, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, BUTYLENE GLYCOL, ACID VIOLET 43, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, LIMONENE, LINALOOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED EXTRACT, LINALYL ACETATE, GERANIOL, TERPINEOL, BASIC RED 76, CITRONELLOL, ORYZA SATIVA (RICE) SEED PROTEIN, PINENE, HC BLUE NO. 16, CITRIC ACID, ORYZA SATIVA (RICE) EXTRACT, GLUCONOLACTONE , SODIUM BENZOATE, BASIC BROWN 17, CALCIUM GLUCONATE",yes,yes,ja
Beauty Stick Bronzer,de,https://image.labiosthetique.com/i/square-1440/m2-product:beauty_stick_bronzer_405208_7g_601c65f.jpg/feed-media.jpg,https://www.labiosthetique.de/beauty-stick-bronzer,/beauty-stick-bronzer,021753,"Der Beauty Stick Bronzer zaubert im Handumdrehen einen natürlichen, sonnengeküssten Glow. Die cremig leichte Formel mit pflegenden Inhaltsstoffen und vielseitige Anwendungsmöglichkeiten machen ihn zum unentbehrlichen Make-up-Must-have.","39,00 €",0,7 g,Make-Up,"Direkt auf die gewünschten Gesichtspartien auftragen und mit den Fingern, einem Pinsel oder einem Schwamm verblenden, bis ein natürlicher Übergang entsteht. Wiederholtes Auftragen erhöht die Intensität.","OCTYLDODECANOL, ORYZA SATIVA (RICE) BRAN WAX, CI 77491 (IRON OXIDES), MICA, BUTYROSPERMUM PARKII (SHEA) BUTTER, HYDROGENATED COCONUT OIL, SQUALANE, SYNTHETIC FLUORPHLOGOPITE, TRIBEHENIN, GLYCERYL ROSINATE, NEOPENTYL GLYCOL DICAPRYLATE/DICAPRATE, CI 77891 (TITANIUM DIOXIDE), MAGNESIUM STEARATE, SILICA, VACCINIUM MACROCARPON (CRANBERRY) SEED OIL, TOCOPHEROL, PARFUM (FRAGRANCE), HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, TIN OXIDE, LINALOOL, LINALYL ACETATE, CITRUS AURANTIUM FLOWER OIL, GERANYL ACETATE",yes,yes,ja
Beauty Stick Bronzer,en,https://image.labiosthetique.com/i/square-1440/m2-product:beauty_stick_bronzer_405208_7g_601c65f.jpg/feed-media.jpg,https://www.labiosthetique.de/beauty-stick-bronzer,/beauty-stick-bronzer,021753,"Beauty Stick Bronzer conjures up a natural, sun-kissed glow in no time at all. The creamy light formulation with caring ingredients and the wide range of possible applications make it an essential make-up must-have.","39,00 €",0,7 g,Make-up,"Apply directly to the desired areas of the face, for example the cheeks, forehead and bridge of the nose. Use your fingers, a sponge or a foundation brush to blend in the bronzer and create a natural transition. Repeated application increases the intensity. Can also be used as a blusher or for a soft glow.","OCTYLDODECANOL, ORYZA SATIVA (RICE) BRAN WAX, CI 77491 (IRON OXIDES), MICA, BUTYROSPERMUM PARKII (SHEA) BUTTER, HYDROGENATED COCONUT OIL, SQUALANE, SYNTHETIC FLUORPHLOGOPITE, TRIBEHENIN, GLYCERYL ROSINATE, NEOPENTYL GLYCOL DICAPRYLATE/DICAPRATE, CI 77891 (TITANIUM DIOXIDE), MAGNESIUM STEARATE, SILICA, VACCINIUM MACROCARPON (CRANBERRY) SEED OIL, TOCOPHEROL, PARFUM (FRAGRANCE), HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, TIN OXIDE, LINALOOL, LINALYL ACETATE, CITRUS AURANTIUM FLOWER OIL, GERANYL ACETATE",yes,yes,ja
Homme Energising Face Care,de,https://image.labiosthetique.com/i/square-1440/m2-product:homme_energising_face_care_412821_50ml_8c0ee17.jpg/feed-media.jpg,https://www.labiosthetique.de/homme-energising-face-care,/homme-energising-face-care,003904,"Die belebende, Feuchtigkeit spendende Gesichtspflege mit Sofort- und Langzeiteffekt für ein glatteres, vitalisiertes und rundum frisches Hautbild.","24,00 €","480,00 € / 1 l",50 ml,Hautpflege,Nach der Rasur und Reinigung gleichmäßig auf die Gesichtshaut auftragen und einwirken lassen.,"AQUA (WATER), DICAPRYLYL CARBONATE, GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, SQUALANE, ORYZA SATIVA (RICE) STARCH, ACACIA SENEGAL GUM, TOCOPHERYL ACETATE, XANTHAN GUM, SODIUM HYALURONATE, PARFUM (FRAGRANCE), SODIUM BENZOATE, COCO-BETAINE, SODIUM STEAROYL GLUTAMATE, BISABOLOL, CHONDRUS CRISPUS (CARRAGEENAN) EXTRACT, LACTIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, PENTYLENE GLYCOL, MAGNESIUM ASPARTATE, ZINC GLUCONATE, PHENOXYETHANOL, SODIUM CHLORIDE, LINALOOL, LIMONENE, LITHOTHAMNIOM CALCAREUM EXTRACT, LINALYL ACETATE, PINENE, SODIUM CARRAGEENAN, JANIA RUBENS EXTRACT, COPPER GLUCONATE, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, CITRUS AURANTIUM PEEL OIL, GERANIOL, LAVANDULA OIL/EXTRACT, CITRUS LIMON PEEL OIL, TOCOPHEROL, ETHYLHEXYLGLYCERIN, TERPINEOL, COUMARIN, CITRAL",yes,yes,ja
Homme Energising Face Care,en,https://image.labiosthetique.com/i/square-1440/m2-product:homme_energising_face_care_412821_50ml_8c0ee17.jpg/feed-media.jpg,https://www.labiosthetique.de/homme-energising-face-care,/homme-energising-face-care,003904,"The invigorating, hydrating facial care product with an instant and lasting effect for a smoother, revitalised and completely fresh complexion.","24,00 €","480,00 € / 1 l",50 ml,Skin care,"After shaving and cleansing, distribute evenly on the facial skin and leave to take effect.","AQUA (WATER), DICAPRYLYL CARBONATE, GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, SQUALANE, ORYZA SATIVA (RICE) STARCH, ACACIA SENEGAL GUM, TOCOPHERYL ACETATE, XANTHAN GUM, SODIUM HYALURONATE, PARFUM (FRAGRANCE), SODIUM BENZOATE, COCO-BETAINE, SODIUM STEAROYL GLUTAMATE, BISABOLOL, CHONDRUS CRISPUS (CARRAGEENAN) EXTRACT, LACTIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, PENTYLENE GLYCOL, MAGNESIUM ASPARTATE, ZINC GLUCONATE, PHENOXYETHANOL, SODIUM CHLORIDE, LINALOOL, LIMONENE, LITHOTHAMNIOM CALCAREUM EXTRACT, LINALYL ACETATE, PINENE, SODIUM CARRAGEENAN, JANIA RUBENS EXTRACT, COPPER GLUCONATE, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, CITRUS AURANTIUM PEEL OIL, GERANIOL, LAVANDULA OIL/EXTRACT, CITRUS LIMON PEEL OIL, TOCOPHEROL, ETHYLHEXYLGLYCERIN, TERPINEOL, COUMARIN, CITRAL",yes,yes,ja
After Sun Hydrating Hair Mask,de,https://image.labiosthetique.com/i/square-1440/m2-product:after_sun_hydrating_hair_mask_413075_125ml_a63fc6f.jpg/feed-media.jpg,https://www.labiosthetique.de/after-sun-hydrating-hair-mask,/after-sun-hydrating-hair-mask,120957,"Die After Sun Hydrating Hair Mask regeneriert sonnenstrapaziertes Haar tiefenwirksam, versorgt es mit Feuchtigkeit und sorgt für spürbar geschmeidiges, glänzendes Sommerhaar.","24,50 €","196,00 € / 1 l",125 ml,Haar- & Kopfhautpflege,"Nach der Haarwäsche gleichmäßig im Haar verteilen. Als Schnellhaarpflege 2–5 Minuten, als Intensivhaarpflege 10–15 Minuten einwirken lassen. Anschließend auswaschen.","AQUA (WATER), CETEARYL ALCOHOL, PENTYLENE GLYCOL, BEHENTRIMONIUM METHOSULFATE, POLYGLYCERYL-3 OLEATE, PANTHENOL, DIMETHYLPABAMIDOPROPYL LAURDIMONIUM TOSYLATE, PARFUM (FRAGRANCE), BETAINE, CAPRYLIC/CAPRIC TRIGLYCERIDE, PHYTANTRIOL, ACETIC ACID, BENZOIC ACID, HYDROLYZED WHEAT PROTEIN, LACTIC ACID, TETRASODIUM EDTA, BUTYLENE GLYCOL, CITRUS AURANTIUM DULCIS PEEL CERA (ORANGE PEEL WAX), TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, HYDROGENATED RAPESEED GLYCERIDES , BENZYL SALICYLATE, LIMONENE, HELIANTHUS ANNUUS (SUNFLOWER) SEED EXTRACT, BENZYL ALCOHOL, CITRUS AURANTIUM PEEL OIL, HEXYL CINNAMAL, CITRIC ACID, SODIUM BENZOATE",yes,yes,ja
After Sun Hydrating Hair Mask,en,https://image.labiosthetique.com/i/square-1440/m2-product:after_sun_hydrating_hair_mask_413075_125ml_a63fc6f.jpg/feed-media.jpg,https://www.labiosthetique.de/after-sun-hydrating-hair-mask,/after-sun-hydrating-hair-mask,120957,"After Sun Hydrating Hair Mask regenerates sun-stressed hair down to the roots, supplies it with moisture and makes it noticeably soft and shiny in the summer months.","24,50 €","196,00 € / 1 l",125 ml,Hair & scalp care,"After washing, distribute evenly in the hair. Leave to take effect for 2–5 minutes as express hair care and for 10–15 minutes as intensive hair care, then rinse out.","AQUA (WATER), CETEARYL ALCOHOL, PENTYLENE GLYCOL, BEHENTRIMONIUM METHOSULFATE, POLYGLYCERYL-3 OLEATE, PANTHENOL, DIMETHYLPABAMIDOPROPYL LAURDIMONIUM TOSYLATE, PARFUM (FRAGRANCE), BETAINE, CAPRYLIC/CAPRIC TRIGLYCERIDE, PHYTANTRIOL, ACETIC ACID, BENZOIC ACID, HYDROLYZED WHEAT PROTEIN, LACTIC ACID, TETRASODIUM EDTA, BUTYLENE GLYCOL, CITRUS AURANTIUM DULCIS PEEL CERA (ORANGE PEEL WAX), TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, HYDROGENATED RAPESEED GLYCERIDES , BENZYL SALICYLATE, LIMONENE, HELIANTHUS ANNUUS (SUNFLOWER) SEED EXTRACT, BENZYL ALCOHOL, CITRUS AURANTIUM PEEL OIL, HEXYL CINNAMAL, CITRIC ACID, SODIUM BENZOATE",yes,yes,ja
N° 1 Puderpinsel,de,https://image.labiosthetique.com/i/square-1440/m2-product:n_1_puderpinsel_394492_1St_ck_192c1a9.jpg/feed-media.jpg,https://www.labiosthetique.de/n-1-puderpinsel,/n-1-puderpinsel,031397,"Das Must-have, um loses oder gepresstes Powder-Make-up gleichmäßig aufzutragen und auszublenden: Pinsel aus softem Ziegenhaar","26,00 €",0,1 pcs,Make-Up,"Puder durch kreisende Bewegung des Pinsels aufnehmen. Überschüssigen Puder vor der Anwendung leicht auf dem Handrücken abklopfen. Anschließend von der Gesichtsmitte nach außen hin über Stirn, Nase, Kinn und Wangen sanft in die Haut einarbeiten und verblenden. Ideal auch, um Make-up entlang der Gesichtskonturen und der Kinnlinie zu verblenden.",keine Angabe,no,no,ja
N° 1 Powder brush,en,https://image.labiosthetique.com/i/square-1440/m2-product:n_1_puderpinsel_394492_1St_ck_192c1a9.jpg/feed-media.jpg,https://www.labiosthetique.de/n-1-puderpinsel,/n-1-puderpinsel,031397,The essential tool for evenly applying and blending out loose or pressed powder make-up: Soft goat’s hair brush.,"26,00 €",0,1 pcs,Make-up,"Pick up powder with a circling motion of the brush. Lightly tap any surplus powder on to the back of the hand before the application. Gently work in to the skin and blend from the centre of the face outwards across the forehead, nose, chin and cheeks. Also ideal for blending make-up along the facial contours and the chin line.",not specified,no,no,ja
Dermosthétique Retinol Booster Firming Body Cream,de,https://image.labiosthetique.com/i/square-1440/m2-product:dermosth_tique_retinol_booster_firming_body_cream_334255_200ml_b406489.jpg/feed-media.jpg,https://www.labiosthetique.de/dermosthetique-retinol-firming-body-cream,/dermosthetique-retinol-firming-body-cream,002501,"Die intelligente Körperpflege, mit preisgekröntem Inhaltsstoff. Eine pflanzliche Retinol-Alternative, die sowohl hauteigenes Retinol boostet und damit eine Festigung der Haut bewirkt, als auch außergewöhnliche Vorteile für zu Akne neigende Haut bietet.","58,50 €","292,50 € / 1 l",200 ml,Hautpflege,Täglich nach dem Duschen oder Baden auf die Körperhaut auftragen und einmassieren.,"AQUA (WATER), CAPRYLIC/CAPRIC TRIGLYCERIDE, HYDROGENATED COCO-GLYCERIDES, UREA, BUTYROSPERMUM PARKII (SHEA) BUTTER, RICINUS COMMUNIS (CASTOR) SEED OIL, SORBITOL, C14-22 ALCOHOLS, ISOPROPYL PALMITATE, BENTONITE, CERA ALBA (BEESWAX), SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, SODIUM STEAROYL GLUTAMATE, SQUALANE, PHENOXYETHANOL, XANTHAN GUM, SODIUM LACTATE, C12-20 ALKYL GLUCOSIDE, HYDROXYACETOPHENONE, TOCOPHERYL ACETATE, MICROCRYSTALLINE CELLULOSE, PARFUM (FRAGRANCE), LACTIC ACID, BRASSICA CAMPESTRIS (RAPESEED) STEROLS, CETEARYL ALCOHOL, ETHYLHEXYLGLYCERIN, CELLULOSE GUM, PENTYLENE GLYCOL, PISTACIA LENTISCUS (MASTIC) GUM, LECITHIN, GLYCERYL CAPRYLATE, TOCOPHEROL, BETA-PINENES",yes,no,ja
Dermosthétique Retinol Booster Firming Body Cream,en,https://image.labiosthetique.com/i/square-1440/m2-product:dermosth_tique_retinol_booster_firming_body_cream_334255_200ml_b406489.jpg/feed-media.jpg,https://www.labiosthetique.de/dermosthetique-retinol-firming-body-cream,/dermosthetique-retinol-firming-body-cream,002501,The intelligent body care cream boosts the skin’s own retinol and thus firms the skin.,"58,50 €","292,50 € / 1 l",200 ml,Skin care,Apply daily to the body skin after showering or bathing and massage in with gentle circling motions.,"AQUA (WATER), CAPRYLIC/CAPRIC TRIGLYCERIDE, HYDROGENATED COCO-GLYCERIDES, UREA, BUTYROSPERMUM PARKII (SHEA) BUTTER, RICINUS COMMUNIS (CASTOR) SEED OIL, SORBITOL, C14-22 ALCOHOLS, ISOPROPYL PALMITATE, BENTONITE, CERA ALBA (BEESWAX), SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, SODIUM STEAROYL GLUTAMATE, SQUALANE, PHENOXYETHANOL, XANTHAN GUM, SODIUM LACTATE, C12-20 ALKYL GLUCOSIDE, HYDROXYACETOPHENONE, TOCOPHERYL ACETATE, MICROCRYSTALLINE CELLULOSE, PARFUM (FRAGRANCE), LACTIC ACID, BRASSICA CAMPESTRIS (RAPESEED) STEROLS, CETEARYL ALCOHOL, ETHYLHEXYLGLYCERIN, CELLULOSE GUM, PENTYLENE GLYCOL, PISTACIA LENTISCUS (MASTIC) GUM, LECITHIN, GLYCERYL CAPRYLATE, TOCOPHEROL, BETA-PINENES",yes,no,ja
Glossing Cream,de,https://image.labiosthetique.com/i/square-1440/m2-product:glossing_cream_398132_50ml_580104f.jpg/feed-media.jpg,https://www.labiosthetique.de/glossing-cream,/glossing-cream,110521,Die silikonfreie Frisiercreme mit ihrer reichhaltigen Formel an veganen Inhaltsstoffen schenkt dem Haar unvergleichlich brillanten Glanz und schützt die Haarstruktur vor dem Austrocknen und schädlichen UV-Strahlen.,"18,00 €","360,00 € / 1 l",50 ml,Styling,"Eine kleine Menge Glossing Cream in den Handflächen verteilen, ins trockene Haar einarbeiten und das Haar in die gewünschte Form bringen. Glossing Cream ist sehr ergiebig. Sparsam beginnen und bei Bedarf mehr verwenden.","COCO-CAPRYLATE/CAPRATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, RICINUS COMMUNIS (CASTOR) SEED OIL, AQUA (WATER), RHUS VERNICIFLUA PEEL CERA, C10-18 TRIGLYCERIDES, HYDROGENATED VEGETABLE OIL, JOJOBA ESTERS, QUATERNIUM-90 BENTONITE, HELIANTHUS ANNUUS (SUNFLOWER) SEED WAX, PARFUM (FRAGRANCE), BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, HYDROGENATED CASTOR OIL, ORYZA SATIVA (RICE) BRAN WAX, RHUS SUCCEDANEA FRUIT CERA, CETEARYL ALCOHOL, MYRISTYL ALCOHOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, ACACIA DECURRENS FLOWER WAX, PHENOXYETHANOL, POLYGLYCERIN-3, LIMONENE, TOCOPHEROL, LINALYL ACETATE, COPERNICIA CERIFERA CERA (CARNAUBA WAX), LINALOOL, GERANIOL, PINENE, ETHYLHEXYLGLYCERIN, GERANYL ACETATE, COUMARIN, TERPINEOL",yes,yes,ja
Glossing Cream,en,https://image.labiosthetique.com/i/square-1440/m2-product:glossing_cream_398132_50ml_580104f.jpg/feed-media.jpg,https://www.labiosthetique.de/glossing-cream,/glossing-cream,110521,"Formally Brillance Cream - new design, unchanged formula: The silicone-free styling cream with its rich formula of vegan ingredients gives the hair incomparably brilliant shine and protects the hair structure from drying out and harmful UV rays.","18,00 €","360,00 € / 1 l",50 ml,Styling,"Distribute a small amount of Glossing Cream in the palms of your hands, work into dry hair and shape the hair as desired. Glossing Cream is very economical. Start sparingly and use more if necessary.","COCO-CAPRYLATE/CAPRATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, RICINUS COMMUNIS (CASTOR) SEED OIL, AQUA (WATER), RHUS VERNICIFLUA PEEL CERA, C10-18 TRIGLYCERIDES, HYDROGENATED VEGETABLE OIL, JOJOBA ESTERS, QUATERNIUM-90 BENTONITE, HELIANTHUS ANNUUS (SUNFLOWER) SEED WAX, PARFUM (FRAGRANCE), BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, HYDROGENATED CASTOR OIL, ORYZA SATIVA (RICE) BRAN WAX, RHUS SUCCEDANEA FRUIT CERA, CETEARYL ALCOHOL, MYRISTYL ALCOHOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, ACACIA DECURRENS FLOWER WAX, PHENOXYETHANOL, POLYGLYCERIN-3, LIMONENE, TOCOPHEROL, LINALYL ACETATE, COPERNICIA CERIFERA CERA (CARNAUBA WAX), LINALOOL, GERANIOL, PINENE, ETHYLHEXYLGLYCERIN, GERANYL ACETATE, COUMARIN, TERPINEOL",yes,yes,ja
Automatic Pencil for Eyes K37 Absinthe,de,https://image.labiosthetique.com/i/square-1440/m2-product:automatic_pencil_for_eyes_k37_absinthe_418579_0_35g_85eef03.jpg/feed-media.jpg,https://www.labiosthetique.de/automatic-pencil-for-eyes?childSku=4040218896022,/automatic-pencil-for-eyes?childSku=4040218896022,017315,"Der elegante Automatic Pencil vereint hochpigmentierte Farbkraft mit wasserfester Haltbarkeit. Die weiche, zurückdrehbare Mine erlaubt präzise Linien oder Schattierungen, die den ganzen Tag halten.","24,50 €",0,"0,35 g",Make-Up,Vom inneren Augenwinkel entlang des Wimpernkranzes eine Linie zum äußeren Augenwinkel ziehen. Bei Bedarf mit dem Blending Tool am Ende des Stiftes oder einem Pinsel aussoften. Korrekturen können sofort mit Make-up Entferner und einem Wattestäbchen vorgenommen werden.,"MICA, C9-12 ALKANE, BIS-BEHENYL/ISOSTEARYL/PHYTOSTERYL DIMER DILINOLEYL DIMER DILINOLEATE, CI 77891 (TITANIUM DIOXIDE), CI 77288 (CHROMIUM OXIDE GREEN), SUCROSE TETRASTEARATE TRIACETATE, SYNTHETIC WAX, HYDROGENATED CASTOR OIL, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, COPERNICIA CERIFERA CERA (CARNAUBA WAX), CI 19140 (YELLOW 5 LAKE), CI 77491 (IRON OXIDES), DISTEARDIMONIUM HECTORITE, TOCOPHEROL, PROPYLENE CARBONATE",yes,yes,ja
